class,filename,height,width,xmax,xmin,ymax,ymin
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,563,535,664,647
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,692,639,641,600
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,902,873,673,644
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1197,1133,666,600
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1139,1117,729,714
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1238,1197,544,465
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1613,1590,341,311
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1304,1281,183,162
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1749,1725,543,524
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,149,95,1072,1006
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,906,875,986,936
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,865,817,921,883
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,768,736,1021,976
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1063,1020,922,885
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1146,1115,960,935
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1253,1228,1080,1064
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1366,1348,1080,1058
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1495,1478,1018,988
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1891,1863,653,625
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1917,1899,877,834
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1750,1727,913,880
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1390,1371,715,677
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1920,1904,1044,1020
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1852,1830,1075,1061
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1682,1651,1080,1049
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1720,1709,828,818
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1685,1660,759,735
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1651,1626,738,707
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 12-30-00-05_cam8.jpg,1080,1920,1841,1820,702,669
plastic,./river_data/river_cam_images/Grogol_Location_4_2018-05-04 11-00-00-05_cam8.jpg,1080,1920,946,884,633,588
plastic,./river_data/river_cam_images/Grogol_Location_4_2018-05-04 11-00-00-05_cam8.jpg,1080,1920,1130,1093,930,896
plastic,./river_data/river_cam_images/Grogol_Location_4_2018-05-04 11-00-00-05_cam8.jpg,1080,1920,436,389,892,812
plastic,./river_data/river_cam_images/Grogol_Location_4_2018-05-04 11-00-00-05_cam8.jpg,1080,1920,1706,1673,644,612
plastic,./river_data/river_cam_images/Grogol_Location_4_2018-05-04 11-00-00-05_cam8.jpg,1080,1920,1828,1793,1080,1045
plastic,./river_data/river_cam_images/Grogol_Location_4_2018-05-04 11-00-00-05_cam8.jpg,1080,1920,924,882,988,948
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,329,285,634,607
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,331,278,604,546
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,118,79,632,583
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1233,1192,431,392
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1514,1441,202,76
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1451,1405,218,157
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1454,1413,284,238
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1387,1354,325,285
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1400,1372,438,405
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1835,1794,508,459
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1621,1588,135,96
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1444,1411,494,458
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1408,1372,549,512
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1883,1844,730,686
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1522,1486,804,759
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1325,1266,863,801
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1245,1192,793,739
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1173,1114,629,553
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1065,1026,748,718
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1536,1496,988,930
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1327,1270,635,599
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1185,1159,556,532
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1214,1187,594,541
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1252,1226,663,635
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,973,932,1050,1022
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,661,625,804,769
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,622,576,759,715
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,461,412,954,910
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,198,177,694,658
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,181,166,706,680
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,98,74,680,643
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,29,3,1045,997
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,260,232,851,818
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,240,210,895,862
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1224,1175,1007,959
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,1183,1134,1048,990
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 12-30-00-05_cam2.jpg,1080,1920,427,392,40,0
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 09-45-00-05_cam2.jpg,1080,1920,466,435,748,714
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 09-45-00-05_cam2.jpg,1080,1920,1390,1338,986,932
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 09-45-00-05_cam2.jpg,1080,1920,1867,1811,1036,930
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-08 09-45-00-05_cam2.jpg,1080,1920,1734,1690,997,944
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,855,796,547,497
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,1017,974,677,613
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,331,306,764,734
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,1774,1728,1022,976
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,1834,1776,1052,954
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,1695,1663,1040,1008
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,646,611,915,886
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,1584,1536,429,380
plastic,./river_data/river_cam_images/Grogol_Location_3_2018-05-02 14-30-00-05_cam8.jpg,1080,1920,1920,1884,533,418
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,1069,1042,491,456
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,226,196,504,463
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,58,21,367,310
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,128,96,346,300
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,260,231,286,256
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,263,228,258,234
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,250,221,478,446
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,234,204,613,574
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 14-30-00-05_cam6.jpg,1080,1920,278,207,957,894
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,274,227,343,315
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,288,253,736,703
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,182,152,743,712
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,930,892,415,370
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1172,1146,370,346
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1367,1330,750,725
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1255,1235,744,714
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1220,1195,842,799
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1057,1016,848,811
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1148,1110,921,871
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,1211,1176,415,379
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,543,485,1033,986
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-02 13-15-00-05_cam6.jpg,1080,1920,576,535,1080,1048
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,737,704,421,377
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,644,588,331,270
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,639,604,224,194
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,537,511,247,212
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,193,152,731,695
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,182,151,592,559
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,619,604,497,477
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,711,657,915,850
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,127,108,774,745
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,738,712,1080,1059
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,990,954,1015,987
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1042,1017,987,950
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1191,1148,1025,983
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1064,1042,906,891
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1699,1643,938,861
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1680,1639,314,257
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1470,1434,367,331
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1503,1475,432,391
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,1716,1671,459,407
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-03 14-15-00-05_cam7.jpg,1080,1920,923,895,390,366
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,636,601,583,541
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,436,416,614,587
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,461,428,182,134
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1435,1405,166,147
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1804,1760,174,145
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1659,1639,106,90
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1686,1656,624,591
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1718,1680,615,567
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1736,1712,654,625
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1792,1752,679,656
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1839,1821,711,685
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1920,1899,715,694
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1662,1632,755,687
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1737,1715,787,763
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1747,1710,749,716
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1866,1849,891,872
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1685,1659,825,798
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1766,1744,1038,1016
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1652,1632,1063,1034
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1593,1558,1047,1036
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1654,1636,1016,977
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1611,1588,994,973
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1099,1051,1080,1062
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,316,274,918,887
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,333,300,1061,1022
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,216,198,1052,1028
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,173,147,914,866
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,143,111,970,945
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,100,86,996,975
plastic,./river_data/river_cam_images/Grogol_Location_1_2018-05-07 15-45-00-05_cam1.jpg,1080,1920,1291,1282,672,634
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,685,641,470,419
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,309,265,316,263
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,288,248,165,122
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,149,112,272,233
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,73,0,385,352
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,155,141,779,745
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,1703,1666,669,585
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,1635,1582,640,589
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,1855,1812,579,520
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,1918,1884,653,583
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,1392,1342,1044,964
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,334,298,985,941
plastic,./river_data/river_cam_images/Grogol_Location_2_2018-05-11 15-00-00-05_cam2.jpg,1080,1920,386,347,994,954
